event_id,event_ts,plant,line,shift,machine_id,operator_id,machine_age_yrs,material_grade,temp_c,humidity_pct,process_speed_units_hr,inspection_method,defect_type,defect_severity_0to3,decision_rework,rework_time_min,final_pass,scrap,total_cycle_time_min,energy_kwh,cost_usd,warranty_claim_90d
M200152,2025-11-20 07:19:59,plant_3,line_A,swing,MC134,OP1427,6.51,grade_B,10.0,54.1,123.2,vision,none,0,0,0.0,1,0,20.3,1.271,15.45,0
M200153,2025-10-12 09:26:14,plant_1,line_C,swing,MC136,OP1312,4.06,grade_B,10.9,43.6,141.9,manual,none,0,0,0.0,1,0,38.5,1.435,29.13,0
M200154,2025-09-20 20:37:46,plant_2,line_B,swing,MC128,OP1354,5.44,grade_B,6.0,49.0,151.9,manual,none,0,0,0.0,1,0,36.1,1.345,27.32,0
M200155,2025-07-24 09:43:01,plant_2,line_C,day,MC137,OP1289,5.04,grade_B,14.2,28.8,102.4,manual,none,0,0,0.0,1,0,29.5,1.285,22.36,0
M200156,2025-07-03 20:20:03,plant_1,line_B,day,MC159,OP1018,6.11,grade_C,15.8,32.2,126.9,vision,none,0,0,0.0,1,0,23.2,1.269,17.63,0
M200157,2025-09-17 17:13:40,plant_3,line_D,day,MC112,OP1181,3.64,grade_A,13.5,60.0,161.2,vision,none,0,0,0.0,1,0,36.6,1.51,27.72,0
M200158,2025-08-15 20:30:03,plant_3,line_B,swing,MC112,OP1338,7.22,grade_A,11.7,27.9,117.2,manual,none,0,0,0.0,1,0,32.7,1.309,24.76,0
M200159,2025-07-26 06:19:34,plant_1,line_A,swing,MC159,OP1194,4.24,grade_A,14.0,31.9,120.9,vision,none,0,1,8.8,1,0,41.5,1.386,31.37,0
M200160,2025-08-11 21:23:44,plant_2,line_A,swing,MC127,OP1327,13.07,grade_A,11.4,47.5,149.5,vision,none,0,0,0.0,1,0,26.7,1.388,20.27,0
M200161,2025-08-30 00:07:02,plant_1,line_A,day,MC154,OP1180,8.68,grade_A,11.2,51.1,113.2,sensor,none,0,0,0.0,1,0,25.3,1.366,24.22,0
M200162,2025-12-23 16:25:26,plant_1,line_C,night,MC102,OP1228,9.77,grade_B,15.2,58.3,124.8,manual,none,0,1,0.0,1,0,33.9,1.381,25.67,0
M200163,2025-12-28 02:59:32,plant_2,line_D,swing,MC100,OP1298,7.23,grade_B,18.8,59.8,114.0,vision,none,0,0,0.0,0,0,21.8,1.09,16.55,0
M200164,2025-10-17 19:16:40,plant_1,line_D,day,MC132,OP1162,5.56,grade_C,7.7,55.3,92.1,manual,finish,2,0,0.0,0,1,31.1,1.264,123.55,0
M200165,2025-09-17 13:26:17,plant_3,line_D,night,MC134,OP1042,7.23,grade_B,11.7,60.3,170.2,vision,none,0,0,0.0,0,0,28.7,1.431,21.78,0
M200166,2025-08-16 23:50:51,plant_3,line_A,day,MC132,OP1203,6.64,grade_A,11.7,36.0,131.4,vision,none,0,0,0.0,0,0,29.4,1.49,22.32,0
M200167,2025-12-23 11:34:10,plant_1,line_D,day,MC139,OP1447,7.36,grade_A,16.6,70.1,120.9,manual,none,0,0,0.0,1,0,37.2,1.37,28.15,0
M200168,2025-10-13 17:05:22,plant_2,line_A,swing,MC123,OP1193,4.71,grade_C,7.9,65.6,130.5,sensor,none,0,0,0.0,1,0,28.3,1.371,26.47,0
M200169,2025-10-10 10:26:34,plant_1,line_A,night,MC114,OP1274,8.24,grade_C,9.1,57.1,91.5,sensor,crack,2,1,40.7,1,0,62.4,1.88,52.14,0
M200170,2025-12-26 03:58:59,plant_2,line_C,swing,MC111,OP1149,7.06,grade_A,14.9,70.3,131.5,vision,none,0,0,0.0,1,0,32.5,1.473,24.64,0
M200171,2025-07-28 09:16:59,plant_3,line_D,day,MC142,OP1390,9.79,grade_C,16.9,39.7,69.7,sensor,none,0,0,0.0,0,0,29.9,1.287,27.66,0
M200172,2025-11-06 10:42:49,plant_3,line_B,day,MC118,OP1326,5.89,grade_A,7.3,46.6,120.2,manual,finish,1,1,21.2,1,0,55.1,1.674,41.63,0
M200173,2025-07-14 01:46:35,plant_3,line_B,day,MC134,OP1318,2.52,grade_A,15.3,33.3,105.3,manual,none,0,0,0.0,1,0,30.4,1.476,23.07,0
M200174,2025-09-15 17:45:45,plant_2,line_C,day,MC150,OP1102,7.67,grade_B,7.6,48.7,107.2,vision,crack,2,1,40.2,0,1,59.1,1.718,124.63,0
M200175,2025-09-10 17:25:37,plant_2,line_B,day,MC156,OP1163,8.64,grade_B,6.8,47.7,118.0,vision,none,0,0,0.0,1,0,29.6,1.144,22.41,0
M200176,2025-12-28 12:42:18,plant_2,line_A,swing,MC125,OP1261,0.2,grade_A,18.5,61.0,120.1,sensor,finish,1,0,0.0,1,0,36.1,1.429,32.33,0
M200177,2025-10-15 09:07:47,plant_2,line_C,day,MC116,OP1090,3.46,grade_C,13.6,52.1,109.9,vision,none,0,0,0.0,1,0,23.4,1.131,17.75,0
M200178,2025-09-25 21:16:05,plant_3,line_A,day,MC118,OP1449,6.91,grade_A,11.2,60.4,110.6,manual,none,0,0,0.0,1,0,29.2,1.258,22.13,0
M200179,2025-10-09 12:11:17,plant_1,line_C,day,MC136,OP1449,5.16,grade_A,9.3,45.8,89.8,vision,none,0,0,0.0,1,0,22.5,1.211,17.09,0
M200180,2025-12-29 21:14:11,plant_1,line_B,day,MC132,OP1209,7.15,grade_B,15.7,60.2,123.8,vision,none,0,0,0.0,1,0,26.8,1.404,20.35,0
M200181,2025-10-23 03:20:59,plant_3,line_A,day,MC135,OP1305,3.61,grade_A,13.0,59.7,148.8,manual,none,0,0,0.0,1,0,35.6,1.543,26.98,0
M200182,2026-01-07 15:54:09,plant_1,line_C,swing,MC154,OP1317,5.77,grade_C,16.2,58.5,145.6,sensor,none,0,0,0.0,1,0,36.6,1.407,32.7,0
M200183,2025-11-07 14:52:36,plant_1,line_B,day,MC126,OP1225,8.99,grade_A,9.6,57.8,120.8,sensor,none,0,0,0.0,1,0,27.6,1.414,25.95,0
M200184,2025-07-31 08:42:32,plant_3,line_D,day,MC155,OP1133,2.39,grade_A,13.7,28.7,159.7,manual,none,0,0,0.0,1,0,34.5,1.678,26.18,0
M200185,2025-12-15 06:37:30,plant_2,line_A,night,MC122,OP1283,7.72,grade_C,11.3,70.2,120.9,manual,dimension,2,1,35.3,1,0,60.3,1.734,45.54,0
M200186,2025-08-19 02:34:31,plant_1,line_D,day,MC159,OP1420,8.95,grade_A,14.2,40.0,148.6,sensor,none,0,0,0.0,1,0,34.4,1.485,31.07,0
M200187,2025-10-19 21:40:57,plant_3,line_A,day,MC144,OP1339,4.23,grade_B,10.0,53.1,111.1,manual,none,0,0,0.0,1,0,23.8,1.441,18.11,0
M200188,2025-09-13 12:24:16,plant_1,line_D,night,MC159,OP1226,10.47,grade_A,7.5,55.1,160.7,manual,none,0,0,0.0,1,0,44.5,1.683,33.68,0
M200189,2025-11-28 19:26:05,plant_2,line_D,swing,MC139,OP1160,7.67,grade_A,8.8,54.9,125.7,vision,contamination,2,1,30.8,1,0,60.8,1.707,45.91,0
M200190,2025-12-18 08:28:48,plant_1,line_C,day,MC107,OP1360,3.54,grade_B,13.7,55.8,143.4,vision,dimension,3,1,37.0,0,1,73.8,2.033,135.72,0
M200191,2025-08-08 18:04:09,plant_1,line_B,day,MC113,OP1037,6.84,grade_A,14.2,34.5,109.4,sensor,none,0,0,0.0,1,0,27.1,1.282,25.56,0
M200192,2025-10-22 15:18:55,plant_2,line_C,day,MC145,OP1299,0.5,grade_B,8.1,58.1,115.9,vision,none,0,0,0.0,1,0,22.4,1.244,17.02,0
M200193,2025-12-20 10:26:57,plant_1,line_B,day,MC111,OP1137,1.96,grade_A,20.0,56.5,97.4,vision,none,0,0,0.0,1,0,25.6,1.202,19.42,0
M200194,2025-08-05 12:40:06,plant_2,line_D,day,MC113,OP1425,6.36,grade_A,10.0,43.5,141.9,vision,none,0,1,14.7,1,0,45.0,1.543,34.03,0
M200195,2025-07-18 03:52:52,plant_2,line_A,day,MC143,OP1363,7.57,grade_B,23.9,50.4,111.4,vision,none,0,0,0.0,1,0,31.5,1.209,23.84,0
M200196,2025-08-23 23:42:28,plant_1,line_A,night,MC121,OP1056,9.57,grade_B,8.5,40.6,147.2,vision,none,0,0,0.0,1,0,26.2,1.288,19.88,0
M200197,2025-09-13 16:56:54,plant_2,line_D,swing,MC123,OP1205,3.11,grade_B,9.7,49.6,161.0,vision,none,0,0,0.0,1,0,33.6,1.575,25.48,0
M200198,2026-01-14 11:59:12,plant_2,line_A,swing,MC139,OP1234,10.67,grade_B,15.5,60.9,152.8,sensor,none,0,0,0.0,1,0,28.7,1.366,26.77,0
M200199,2025-11-19 14:11:21,plant_3,line_C,swing,MC146,OP1403,1.9,grade_A,12.3,66.7,125.6,vision,contamination,2,0,0.0,1,0,24.7,1.264,18.75,0
M200200,2025-12-06 04:09:30,plant_2,line_C,swing,MC135,OP1072,4.29,grade_C,14.9,61.7,89.9,manual,none,0,0,0.0,1,0,26.2,1.255,19.88,0
M200201,2025-11-28 01:28:22,plant_1,line_C,night,MC135,OP1129,8.32,grade_A,15.7,58.2,130.9,vision,none,0,0,0.0,1,0,36.4,1.364,27.55,0
M200202,2025-11-16 09:50:33,plant_2,line_C,night,MC152,OP1086,8.41,grade_A,9.0,70.1,70.4,manual,none,0,1,18.8,1,0,47.8,1.529,36.13,0
M200203,2025-09-23 00:54:04,plant_2,line_D,day,MC126,OP1222,7.65,grade_A,10.9,57.7,144.0,vision,none,0,0,0.0,1,0,27.8,1.491,21.12,0
M200204,2025-07-09 14:43:42,plant_3,line_B,day,MC140,OP1103,5.21,grade_A,20.6,35.6,128.4,sensor,none,0,0,0.0,1,0,19.9,1.287,20.16,0
M200205,2025-09-01 15:20:13,plant_3,line_D,swing,MC104,OP1061,4.85,grade_A,11.6,44.0,106.2,vision,dimension,3,1,42.9,0,1,69.5,1.875,112.46,0
M200206,2026-01-03 17:17:22,plant_2,line_C,swing,MC121,OP1266,8.01,grade_A,16.3,57.8,114.6,vision,none,0,0,0.0,1,0,26.2,1.081,19.84,0
M200207,2026-01-05 12:21:17,plant_1,line_C,swing,MC130,OP1431,7.32,grade_A,15.6,61.9,111.6,sensor,scratch,2,1,33.3,1,0,56.7,1.711,47.83,0
M200208,2025-08-22 13:08:23,plant_1,line_D,swing,MC105,OP1340,4.37,grade_B,14.6,40.8,154.5,manual,none,0,1,21.1,1,0,57.1,1.836,43.16,0
M200209,2025-09-23 06:27:09,plant_3,line_D,day,MC137,OP1313,5.55,grade_B,10.8,43.3,153.4,manual,none,0,0,0.0,1,0,37.6,1.607,28.49,0
M200210,2025-12-30 00:16:16,plant_1,line_C,swing,MC116,OP1262,4.19,grade_B,17.6,60.8,130.0,vision,none,0,0,0.0,1,0,28.7,1.359,21.77,0
M200211,2025-07-21 04:19:18,plant_1,line_A,swing,MC112,OP1300,2.77,grade_B,17.3,27.4,146.1,manual,none,0,0,0.0,1,0,35.7,1.483,27.04,0
M200212,2025-08-24 21:31:01,plant_1,line_D,swing,MC114,OP1320,7.96,grade_A,12.3,31.7,107.8,sensor,none,0,0,0.0,1,0,27.5,1.215,25.84,0
M200213,2025-10-12 17:56:37,plant_1,line_D,day,MC124,OP1079,2.07,grade_A,6.5,59.0,190.0,vision,finish,2,1,32.2,1,0,73.8,2.125,55.73,0
M200214,2025-12-07 10:49:21,plant_3,line_A,night,MC111,OP1391,8.32,grade_B,13.0,73.4,134.8,vision,none,0,0,0.0,1,0,32.8,1.525,24.87,0
M200215,2025-09-13 08:51:01,plant_2,line_C,swing,MC114,OP1429,1.24,grade_B,9.5,40.9,144.1,vision,none,0,0,0.0,1,0,27.0,1.361,20.49,0
M200216,2025-09-23 02:18:20,plant_1,line_A,day,MC120,OP1412,8.19,grade_A,6.2,52.8,94.2,vision,none,0,1,5.2,1,0,36.5,1.401,27.63,0
M200217,2026-01-14 23:38:24,plant_1,line_C,swing,MC111,OP1253,4.02,grade_A,25.5,68.5,132.1,vision,finish,1,1,14.0,1,0,45.3,1.655,34.27,0
M200218,2025-08-22 16:42:44,plant_1,line_D,swing,MC134,OP1349,3.11,grade_A,7.0,40.3,110.0,manual,none,0,0,0.0,1,0,33.0,1.346,24.99,0
M200219,2026-01-02 15:10:32,plant_2,line_D,night,MC128,OP1378,7.67,grade_A,20.8,65.2,90.6,sensor,none,0,0,0.0,1,0,24.1,1.095,23.27,0
M200220,2025-11-22 08:26:02,plant_1,line_B,day,MC101,OP1108,6.51,grade_B,16.4,46.4,121.9,manual,none,0,0,0.0,0,0,33.0,1.206,24.97,0
M200221,2025-12-21 01:13:35,plant_1,line_D,day,MC118,OP1034,4.59,grade_B,17.7,57.1,102.5,vision,none,0,0,0.0,1,0,32.0,1.379,24.25,0
M200222,2025-10-14 20:13:07,plant_2,line_D,day,MC128,OP1076,4.4,grade_B,5.0,52.8,124.1,manual,none,0,0,0.0,1,0,32.7,1.486,24.79,0
M200223,2025-10-16 18:30:17,plant_2,line_B,night,MC114,OP1389,6.89,grade_A,5.0,58.7,60.0,manual,none,0,0,0.0,1,0,29.0,1.215,21.97,0
M200224,2025-09-02 22:32:08,plant_2,line_A,day,MC112,OP1080,1.18,grade_A,8.3,49.9,128.6,manual,crack,3,1,50.4,0,0,74.1,2.105,55.95,0
M200225,2025-09-22 14:57:39,plant_3,line_D,swing,MC154,OP1074,10.25,grade_A,13.2,49.4,120.3,manual,none,0,0,0.0,1,0,38.3,1.553,29.0,0
M200226,2025-11-24 14:41:54,plant_3,line_C,day,MC100,OP1051,6.91,grade_A,16.6,68.2,164.0,vision,none,0,0,0.0,1,0,23.5,1.275,17.85,0
M200227,2025-11-04 03:00:17,plant_3,line_B,night,MC101,OP1127,7.26,grade_A,12.9,67.9,67.3,manual,none,0,0,0.0,1,0,32.2,1.178,24.36,0
M200228,2025-07-16 04:37:45,plant_2,line_B,day,MC135,OP1163,9.67,grade_A,18.3,42.1,109.3,manual,none,0,1,7.8,1,0,31.3,1.44,23.73,0
M200229,2025-07-17 08:51:06,plant_3,line_B,night,MC150,OP1351,13.07,grade_B,16.7,40.5,153.2,manual,contamination,3,1,44.3,1,0,77.5,2.138,58.51,0
M200230,2026-01-03 02:42:14,plant_2,line_A,night,MC109,OP1040,8.31,grade_A,15.1,68.4,159.8,sensor,none,0,0,0.0,1,0,28.6,1.365,26.7,0
M200231,2026-01-14 02:12:28,plant_1,line_B,day,MC104,OP1036,2.67,grade_C,23.6,64.6,144.5,vision,none,0,0,0.0,1,0,34.3,1.429,25.98,0
M200232,2025-12-13 00:36:48,plant_1,line_D,swing,MC140,OP1321,3.96,grade_A,15.7,74.8,172.6,manual,none,0,0,0.0,1,0,41.6,1.639,31.5,0
M200233,2025-09-20 01:17:43,plant_2,line_D,day,MC158,OP1333,0.2,grade_A,6.9,56.9,139.8,sensor,none,0,0,0.0,1,0,33.3,1.305,30.21,0
M200234,2025-07-12 22:56:43,plant_2,line_B,swing,MC114,OP1185,2.75,grade_A,18.9,44.4,104.1,vision,none,0,0,0.0,1,0,29.6,1.352,22.44,0
M200235,2025-09-22 20:03:22,plant_1,line_B,swing,MC137,OP1410,7.31,grade_A,10.4,32.1,113.7,manual,none,0,0,0.0,1,0,31.8,1.4,24.1,0
M200236,2025-09-27 15:57:16,plant_1,line_B,swing,MC132,OP1201,6.29,grade_B,9.0,45.3,105.9,manual,none,0,0,0.0,1,0,27.3,1.276,20.7,0
M200237,2025-07-04 19:38:55,plant_2,line_B,swing,MC145,OP1098,7.42,grade_C,20.1,34.5,140.5,manual,finish,3,1,37.2,0,1,66.4,1.905,150.14,0
M200238,2025-07-14 12:15:22,plant_2,line_C,night,MC145,OP1278,6.54,grade_B,19.7,24.6,139.4,vision,contamination,2,1,37.2,0,0,65.0,1.933,49.1,0
M200239,2025-07-31 19:43:06,plant_1,line_C,swing,MC137,OP1317,5.19,grade_C,17.5,45.6,112.9,manual,none,0,0,0.0,1,0,37.9,1.259,28.65,0
M200240,2025-08-31 13:06:31,plant_2,line_C,day,MC153,OP1314,8.18,grade_A,12.6,56.1,133.9,vision,none,0,1,9.8,1,0,40.3,1.545,30.5,0
M200241,2026-01-01 09:47:00,plant_2,line_B,swing,MC132,OP1237,2.59,grade_B,21.3,73.8,155.6,sensor,none,0,0,0.0,1,0,33.7,1.388,30.52,0
M200242,2025-10-04 13:31:28,plant_2,line_C,day,MC132,OP1246,9.15,grade_B,5.6,48.1,111.1,manual,none,0,0,0.0,1,0,31.2,1.283,23.63,0
M200243,2025-11-04 03:44:58,plant_1,line_A,day,MC136,OP1332,8.48,grade_B,8.6,55.9,148.0,manual,none,0,0,0.0,1,0,35.4,1.558,26.83,0
M200244,2026-01-10 00:50:27,plant_3,line_A,night,MC118,OP1349,5.6,grade_A,23.0,61.3,173.7,vision,contamination,2,0,0.0,0,0,28.8,1.537,21.88,0
M200245,2025-08-26 03:44:51,plant_2,line_D,day,MC128,OP1334,5.21,grade_B,10.6,47.7,108.4,manual,none,0,0,0.0,1,0,31.8,1.449,24.11,0
M200246,2025-11-07 08:32:46,plant_3,line_C,day,MC159,OP1155,8.13,grade_A,15.3,57.9,127.8,vision,none,0,1,7.5,1,0,38.1,1.538,28.85,0
M200247,2025-11-23 18:57:54,plant_3,line_B,swing,MC138,OP1066,6.23,grade_A,14.2,67.0,154.0,vision,none,0,0,0.0,1,0,23.4,1.342,17.79,0
M200248,2025-10-09 04:46:58,plant_1,line_B,night,MC117,OP1145,5.08,grade_B,7.9,51.8,80.2,sensor,none,0,0,0.0,1,0,24.5,1.226,23.6,0
M200249,2025-12-09 11:52:37,plant_2,line_A,swing,MC141,OP1296,6.92,grade_B,12.9,82.0,167.1,sensor,none,0,0,0.0,1,0,33.1,1.577,30.11,0
M200250,2025-10-20 03:19:31,plant_3,line_C,night,MC145,OP1260,8.43,grade_B,11.4,46.5,147.1,vision,none,0,0,0.0,1,0,36.5,1.512,27.65,0
M200251,2026-01-08 23:43:26,plant_1,line_D,day,MC140,OP1119,3.5,grade_C,19.5,65.2,156.3,vision,none,0,0,0.0,1,0,33.5,1.493,25.39,0
M200252,2025-10-17 09:54:40,plant_3,line_B,swing,MC138,OP1166,7.13,grade_B,11.9,62.0,94.3,vision,none,0,0,0.0,1,0,24.4,1.276,18.53,0
M200253,2026-01-10 02:29:27,plant_1,line_A,swing,MC139,OP1448,4.41,grade_B,22.0,74.4,119.9,vision,none,0,1,2.7,1,0,32.0,1.346,24.24,0
M200254,2025-09-15 14:25:09,plant_2,line_C,day,MC139,OP1019,5.96,grade_B,9.6,47.6,131.5,manual,none,0,0,0.0,1,0,35.2,1.475,26.67,0
M200255,2025-11-11 11:10:41,plant_2,line_C,day,MC126,OP1101,3.2,grade_A,8.5,50.8,165.5,manual,none,0,0,0.0,1,0,38.5,1.492,29.14,0
M200256,2025-07-15 07:08:58,plant_2,line_C,day,MC158,OP1169,5.13,grade_A,16.4,43.5,125.9,vision,none,0,0,0.0,1,0,28.3,1.312,21.46,0
M200257,2025-08-21 14:06:45,plant_1,line_D,night,MC151,OP1358,7.03,grade_B,9.0,32.5,132.8,manual,none,0,0,0.0,1,0,36.7,1.544,27.8,0
M200258,2025-12-14 17:30:51,plant_2,line_A,day,MC149,OP1158,9.05,grade_A,17.2,77.0,61.6,manual,none,0,0,0.0,1,0,23.3,1.137,17.68,0
M200259,2026-01-14 12:11:46,plant_2,line_D,day,MC158,OP1382,5.71,grade_A,22.0,71.3,98.5,sensor,finish,1,1,14.5,1,0,43.9,1.512,38.2,0
M200260,2025-10-10 05:54:43,plant_1,line_C,swing,MC128,OP1010,9.05,grade_A,8.8,52.4,125.1,vision,none,0,0,0.0,1,0,28.5,1.209,21.59,0
M200261,2025-09-28 03:37:23,plant_1,line_B,swing,MC153,OP1007,5.39,grade_C,5.0,46.9,138.8,vision,none,0,0,0.0,1,0,28.8,1.425,21.86,0
M200262,2025-10-06 15:21:53,plant_2,line_C,day,MC103,OP1122,6.42,grade_A,10.1,52.7,149.4,vision,none,0,0,0.0,1,0,25.4,1.373,19.3,0
M200263,2025-10-31 10:20:29,plant_1,line_D,swing,MC103,OP1062,6.43,grade_C,10.7,56.7,83.7,vision,none,0,1,11.5,1,0,41.8,1.357,31.59,0
M200264,2025-11-16 04:46:14,plant_2,line_D,swing,MC159,OP1253,5.26,grade_B,13.8,54.8,135.0,vision,none,0,0,0.0,0,0,28.9,1.231,21.9,0
M200265,2025-12-02 19:43:24,plant_2,line_D,day,MC109,OP1216,5.41,grade_B,14.8,56.8,137.2,sensor,none,0,0,0.0,1,0,30.1,1.392,27.83,0
M200266,2025-11-13 14:28:41,plant_2,line_C,night,MC144,OP1046,8.18,grade_A,9.9,58.4,94.2,manual,none,0,0,0.0,1,0,39.1,1.437,29.58,0
M200267,2025-09-01 03:50:01,plant_1,line_A,day,MC158,OP1216,2.99,grade_B,7.5,46.3,122.4,sensor,none,0,0,0.0,1,0,37.7,1.54,33.55,0
M200268,2025-08-24 21:35:01,plant_1,line_A,swing,MC128,OP1211,8.42,grade_B,13.3,32.6,121.5,manual,finish,2,1,32.4,0,0,63.0,1.704,47.56,0
M200269,2025-09-07 07:24:30,plant_2,line_C,day,MC136,OP1326,3.67,grade_C,11.3,53.7,145.6,manual,none,0,0,0.0,0,0,33.0,1.309,24.99,0
M200270,2025-12-30 19:47:57,plant_3,line_C,day,MC130,OP1231,6.28,grade_B,21.7,68.2,128.4,manual,none,0,0,0.0,1,0,26.7,1.234,20.25,0
M200271,2025-09-10 08:13:27,plant_1,line_D,day,MC113,OP1375,8.89,grade_A,9.7,45.0,141.3,sensor,none,0,0,0.0,1,0,37.9,1.506,33.7,0
M200272,2026-01-04 19:18:45,plant_2,line_B,night,MC119,OP1161,3.79,grade_B,14.6,59.1,85.1,manual,crack,2,1,25.2,0,1,56.3,1.701,122.53,0
M200273,2025-10-28 05:23:51,plant_1,line_C,day,MC110,OP1132,6.24,grade_A,6.7,61.1,97.6,manual,none,0,1,5.3,0,0,30.6,1.335,23.19,0
M200274,2025-11-14 05:02:00,plant_2,line_D,night,MC101,OP1429,7.08,grade_A,11.6,62.5,134.9,vision,none,0,1,1.2,1,0,27.0,1.351,20.49,0
M200275,2025-07-08 21:31:02,plant_2,line_D,night,MC101,OP1047,7.02,grade_B,12.3,28.3,129.2,vision,none,0,0,0.0,0,0,29.5,1.295,22.36,0
M200276,2025-09-10 13:13:26,plant_3,line_C,swing,MC108,OP1183,8.17,grade_B,10.2,43.0,111.2,manual,finish,3,1,45.4,0,1,71.7,1.996,134.13,0
M200277,2025-09-02 02:43:13,plant_3,line_A,day,MC106,OP1178,2.82,grade_A,6.5,42.0,81.7,vision,none,0,0,0.0,1,0,18.9,1.128,14.38,0
M200278,2025-12-18 20:48:54,plant_1,line_A,day,MC156,OP1135,7.81,grade_A,10.6,62.8,131.0,vision,scratch,2,1,25.4,0,0,56.6,1.748,42.76,0
M200279,2025-08-22 13:15:33,plant_1,line_D,day,MC115,OP1337,8.33,grade_A,12.5,54.3,152.3,vision,none,0,0,0.0,1,0,31.7,1.357,24.02,0
M200280,2025-12-20 03:07:56,plant_1,line_D,day,MC137,OP1044,9.28,grade_B,15.9,55.2,115.1,sensor,none,0,0,0.0,1,0,32.3,1.209,29.44,0
M200281,2025-12-30 18:02:45,plant_2,line_A,day,MC153,OP1071,0.28,grade_A,18.9,70.5,123.1,vision,none,0,1,16.0,1,0,40.9,1.513,30.95,0
M200282,2025-07-18 06:25:53,plant_2,line_A,swing,MC147,OP1104,8.79,grade_C,15.8,29.8,74.3,manual,none,0,0,0.0,1,0,23.6,1.052,17.89,0
M200283,2025-10-13 01:02:53,plant_1,line_D,day,MC153,OP1070,3.41,grade_A,10.2,43.7,132.3,vision,none,0,0,0.0,1,0,28.9,1.323,21.91,0
M200284,2025-07-09 22:28:41,plant_1,line_C,night,MC133,OP1062,9.23,grade_A,18.6,33.4,128.7,sensor,none,0,0,0.0,1,0,28.2,1.459,26.41,0
M200285,2026-01-13 01:18:47,plant_1,line_B,night,MC128,OP1288,3.47,grade_A,19.9,61.3,92.8,vision,none,0,0,0.0,1,0,33.9,1.443,25.68,0
M200286,2025-12-05 11:31:11,plant_2,line_A,swing,MC152,OP1149,13.64,grade_A,17.3,71.4,124.1,vision,none,0,1,0.0,1,0,23.9,1.379,18.17,0
M200287,2025-08-11 09:54:33,plant_3,line_A,night,MC146,OP1144,5.05,grade_A,14.8,29.8,107.5,vision,none,0,0,0.0,1,0,22.8,1.118,17.3,0
M200288,2025-11-12 11:06:35,plant_2,line_C,day,MC158,OP1352,5.29,grade_C,9.3,66.6,60.0,manual,none,0,0,0.0,1,0,26.2,1.323,19.89,0
M200289,2025-07-24 02:00:25,plant_1,line_C,swing,MC114,OP1397,4.77,grade_B,15.6,41.8,106.1,manual,none,0,0,0.0,1,0,27.7,1.253,21.0,0
M200290,2025-10-09 09:04:19,plant_1,line_D,day,MC148,OP1402,5.23,grade_A,12.1,51.4,175.8,vision,none,0,0,0.0,1,0,33.8,1.572,25.63,0
M200291,2025-07-22 09:35:11,plant_3,line_D,swing,MC105,OP1076,3.11,grade_A,20.3,32.6,85.8,vision,none,0,1,7.9,1,0,41.0,1.54,31.03,0
M200292,2025-07-06 19:28:30,plant_3,line_A,swing,MC100,OP1119,7.99,grade_B,15.2,40.2,134.4,vision,none,0,0,0.0,1,0,24.1,1.364,18.32,0
M200293,2025-10-09 08:49:31,plant_2,line_D,swing,MC139,OP1246,5.94,grade_C,10.0,53.3,161.3,sensor,none,0,0,0.0,0,0,40.8,1.658,35.9,0
M200294,2025-11-13 03:03:34,plant_1,line_A,night,MC133,OP1016,5.1,grade_A,12.6,67.9,139.4,manual,none,0,0,0.0,1,0,34.0,1.393,25.75,0
M200295,2025-11-05 12:17:29,plant_2,line_B,swing,MC128,OP1219,7.24,grade_C,15.5,62.0,118.3,vision,scratch,1,1,14.7,1,0,41.1,1.427,31.08,0
M200296,2025-09-25 04:35:55,plant_3,line_A,day,MC147,OP1160,4.45,grade_C,9.7,52.9,73.6,manual,none,0,0,0.0,1,0,27.8,1.162,21.06,0
M200297,2025-11-14 09:40:53,plant_2,line_C,swing,MC135,OP1015,5.09,grade_A,10.9,69.6,132.1,vision,none,0,0,0.0,0,0,23.9,1.21,18.14,0
M200298,2025-07-26 11:26:57,plant_1,line_D,day,MC150,OP1223,2.54,grade_A,12.4,38.2,175.6,sensor,scratch,1,1,14.1,1,0,48.9,1.643,41.97,0
M200299,2025-09-07 07:07:24,plant_1,line_B,night,MC105,OP1192,5.01,grade_A,11.9,55.5,113.2,vision,none,0,0,0.0,1,0,27.2,1.337,20.64,0
M200300,2025-07-02 11:13:37,plant_1,line_C,day,MC128,OP1108,10.72,grade_A,18.9,41.9,146.5,vision,none,0,0,0.0,1,0,28.8,1.397,21.85,0
M200301,2025-09-03 00:08:20,plant_1,line_C,day,MC147,OP1176,8.09,grade_B,8.7,43.2,95.9,vision,none,0,0,0.0,1,0,26.1,1.254,19.8,0
M200302,2025-09-17 04:39:34,plant_1,line_A,day,MC157,OP1342,7.01,grade_B,7.2,51.4,125.6,sensor,none,0,0,0.0,0,0,26.7,1.373,25.27,0
M200303,2025-12-22 14:48:16,plant_2,line_B,swing,MC142,OP1330,7.38,grade_B,12.0,75.6,104.0,vision,none,0,0,0.0,1,0,21.1,1.163,16.03,0
M200304,2025-10-19 07:10:28,plant_1,line_D,swing,MC118,OP1418,7.01,grade_A,9.4,59.7,119.8,vision,none,0,0,0.0,1,0,27.2,1.321,20.64,0
M200305,2025-09-02 11:01:59,plant_1,line_D,night,MC101,OP1132,4.77,grade_A,7.7,41.6,60.0,manual,none,0,1,12.8,1,0,43.4,1.388,32.8,0
